transaction_id,client_id,account_id,month,num_transactions,total_deposits,total_withdrawals
T011644,C0489,A00925,2025-03,12,3152.39,669.94
T011645,C0489,A00926,2025-03,11,2571.65,2293.75
T011646,C0489,A00924,2025-04,7,1570.73,0
T011647,C0489,A00925,2025-05,5,0,0
T011648,C0489,A00924,2025-05,3,2250.45,0
T011649,C0489,A00924,2025-06,10,1516.05,0
T011650,C0489,A00924,2025-07,11,1026.8,0
T011651,C0489,A00926,2025-07,12,1497.31,5464.07
T011652,C0489,A00926,2025-08,10,615.15,3720.06
T011653,C0489,A00924,2025-09,8,295.82,0
T011654,C0489,A00925,2025-10,5,2223.72,357.56
T011655,C0489,A00926,2025-12,1,4876.39,1507.35
T011656,C0490,A00927,2024-01,6,2906.14,300.74
T011657,C0490,A00928,2024-02,1,4445.3,0
T011658,C0490,A00927,2024-02,9,1207.19,1382.28
T011659,C0490,A00927,2024-03,11,893.01,391.68
T011660,C0490,A00928,2024-03,4,3433.64,1444.01
T011661,C0490,A00927,2024-04,8,2005.69,2930.19
T011662,C0490,A00928,2024-04,11,425.74,1393.16
T011663,C0490,A00928,2024-05,9,0,1399.47
T011664,C0490,A00928,2024-06,9,2715.41,714.91
T011665,C0490,A00927,2024-06,2,39.73,3118.55
T011666,C0490,A00928,2024-07,3,2722.56,892.48
T011667,C0490,A00927,2024-07,10,2159.69,2818.01
T011668,C0490,A00928,2024-08,1,2424.35,1450.66
T011669,C0490,A00927,2024-09,11,1429.08,2778.01
T011670,C0490,A00927,2024-10,1,1943.12,691.3
T011671,C0490,A00928,2024-10,2,510.24,388.67
T011672,C0490,A00927,2024-12,9,1582.78,861.22
T011673,C0490,A00928,2024-12,4,644.33,1518.01
T011674,C0490,A00928,2025-01,9,4805.13,1147.01
T011675,C0490,A00927,2025-02,11,942.06,2543.95
T011676,C0490,A00927,2025-03,1,3543.24,926.56
T011677,C0490,A00927,2025-04,4,647.72,2548.64
T011678,C0490,A00928,2025-04,5,4256.88,286.46
T011679,C0490,A00927,2025-05,6,3222.88,837.78
T011680,C0490,A00927,2025-06,10,2931.63,1499.37
T011681,C0490,A00927,2025-07,12,1697.61,1829.76
T011682,C0490,A00928,2025-08,5,1217.48,708.86
T011683,C0490,A00928,2025-09,4,158.1,727.51
T011684,C0490,A00928,2025-10,12,1988.28,894.9
T011685,C0490,A00927,2025-10,11,914.78,2639.65
T011686,C0490,A00928,2025-11,5,0,554.16
T011687,C0490,A00927,2025-11,7,2725.29,1198.49
T011688,C0490,A00927,2025-12,11,2650.86,2102.03
T011689,C0491,A00929,2024-01,9,1898.91,0
T011690,C0491,A00929,2024-02,6,1870.55,0
T011691,C0491,A00929,2024-03,9,1054.72,0
T011692,C0491,A00929,2024-04,1,2361.18,0
T011693,C0491,A00929,2024-06,3,1307.67,0
T011694,C0491,A00929,2024-07,10,1435.74,0
T011695,C0491,A00929,2024-10,8,394.7,0
T011696,C0491,A00929,2024-11,1,1434.96,0
T011697,C0491,A00929,2024-12,5,674.67,0
T011698,C0491,A00929,2025-04,12,2403.71,0
T011699,C0491,A00929,2025-05,7,1399.63,0
T011700,C0491,A00929,2025-06,9,1042.57,0
T011701,C0491,A00929,2025-07,5,1445.42,0
T011702,C0491,A00929,2025-08,6,1990.19,0
T011703,C0491,A00929,2025-09,1,1701.9,0
T011704,C0491,A00929,2025-10,8,2064.43,0
T011705,C0491,A00929,2025-12,7,1742.66,0
T011706,C0492,A00932,2024-01,11,2405.17,745.65
T011707,C0492,A00931,2024-02,5,1596.9,0
T011708,C0492,A00931,2024-03,6,1916.67,0
T011709,C0492,A00932,2024-04,7,1445.82,1820.68
T011710,C0492,A00932,2024-05,12,3532.11,1098.43
T011711,C0492,A00933,2024-06,12,1215.7,439.41
T011712,C0492,A00932,2024-06,2,1902.91,2304.73
T011713,C0492,A00930,2024-07,2,831.02,575.78
T011714,C0492,A00933,2024-08,6,3799.42,571.32
T011715,C0492,A00930,2024-09,8,324.12,23.9
T011716,C0492,A00931,2024-10,2,882.72,0
T011717,C0492,A00930,2024-10,5,1162.37,227.91
T011718,C0492,A00930,2024-11,6,112.78,757.58
T011719,C0492,A00932,2024-11,12,3931.0,582.43
T011720,C0492,A00932,2024-12,10,3094.22,2706.68
T011721,C0492,A00933,2024-12,2,3508.25,1152.37
T011722,C0492,A00931,2025-01,5,1365.52,0
T011723,C0492,A00930,2025-02,4,978.08,113.0
T011724,C0492,A00930,2025-03,10,1007.95,26.64
T011725,C0492,A00931,2025-03,9,1388.25,0
T011726,C0492,A00932,2025-04,9,2508.82,1518.97
T011727,C0492,A00931,2025-05,3,1479.58,0
T011728,C0492,A00930,2025-05,12,1930.37,0
T011729,C0492,A00932,2025-07,11,2989.01,1116.28
T011730,C0492,A00933,2025-07,8,0,1982.62
T011731,C0493,A00934,2024-02,4,0,0
T011732,C0493,A00935,2024-02,5,1549.47,0
T011733,C0493,A00935,2024-03,3,1881.37,0
T011734,C0493,A00935,2024-04,7,1815.74,0
T011735,C0493,A00934,2024-04,2,907.49,730.23
T011736,C0493,A00935,2024-05,6,680.49,0
T011737,C0493,A00934,2024-06,2,0,882.85
T011738,C0493,A00935,2024-07,10,1403.87,0
T011739,C0493,A00934,2024-07,12,2271.74,0
T011740,C0493,A00934,2024-08,11,0,460.81
T011741,C0493,A00935,2024-08,2,1387.96,0
T011742,C0493,A00934,2024-09,12,2185.23,0
T011743,C0493,A00934,2024-10,7,3126.16,0
T011744,C0493,A00935,2024-10,5,1889.73,0
T011745,C0493,A00935,2024-11,1,1461.08,0
T011746,C0493,A00934,2024-11,8,3437.9,458.99
T011747,C0493,A00935,2024-12,6,817.95,0
T011748,C0493,A00934,2024-12,8,574.75,736.55
T011749,C0493,A00934,2025-01,12,2176.22,272.44
T011750,C0493,A00934,2025-02,3,1360.64,580.09
T011751,C0493,A00934,2025-03,1,0,0
T011752,C0493,A00934,2025-04,5,1706.15,846.67
T011753,C0493,A00935,2025-04,10,1447.81,0
T011754,C0493,A00935,2025-05,3,957.9,0
T011755,C0493,A00935,2025-06,7,819.98,0
T011756,C0493,A00934,2025-06,8,1895.66,1124.23
T011757,C0493,A00935,2025-07,5,1804.09,0
T011758,C0493,A00934,2025-07,10,2571.3,320.97
T011759,C0493,A00935,2025-08,1,2171.36,0
T011760,C0493,A00935,2025-09,8,947.56,0
T011761,C0493,A00934,2025-10,8,2331.18,75.28
T011762,C0493,A00935,2025-11,10,810.5,0
T011763,C0493,A00934,2025-11,8,1341.16,701.07
T011764,C0493,A00935,2025-12,5,1917.84,0
T011765,C0494,A00936,2024-01,10,1957.3,0
T011766,C0494,A00936,2024-02,6,862.85,0
T011767,C0494,A00936,2024-03,9,1577.83,0
T011768,C0494,A00936,2024-05,12,1861.67,0
T011769,C0494,A00936,2024-06,8,1138.28,0
T011770,C0494,A00936,2024-07,7,879.34,0
T011771,C0494,A00936,2024-09,5,1367.21,0
T011772,C0494,A00936,2024-10,4,1407.69,0
T011773,C0494,A00936,2024-11,5,2055.86,0
T011774,C0494,A00936,2024-12,2,1674.59,0
T011775,C0494,A00936,2025-01,3,1178.1,0
T011776,C0494,A00936,2025-02,8,1418.13,0
T011777,C0494,A00936,2025-03,5,1073.87,0
T011778,C0494,A00936,2025-04,3,1953.98,0
T011779,C0494,A00936,2025-05,1,1475.83,0
T011780,C0494,A00936,2025-06,1,1864.82,0
T011781,C0494,A00936,2025-07,10,1299.02,0
T011782,C0494,A00936,2025-08,4,2620.94,0
T011783,C0494,A00936,2025-09,11,1939.33,0
T011784,C0494,A00936,2025-10,7,1080.42,0
T011785,C0494,A00936,2025-11,3,1499.02,0
T011786,C0494,A00936,2025-12,2,1475.83,0
T011787,C0495,A00938,2024-01,8,1124.62,0
T011788,C0495,A00937,2024-01,5,4718.84,4496.0
T011789,C0495,A00938,2024-02,7,1133.62,0
T011790,C0495,A00938,2024-03,5,1535.24,0
T011791,C0495,A00937,2024-03,1,5154.84,3513.96
T011792,C0495,A00937,2024-04,3,4538.6,4388.6
T011793,C0495,A00937,2024-05,12,7472.61,605.66
T011794,C0495,A00937,2024-07,5,2375.1,2208.14
T011795,C0495,A00938,2024-07,10,907.64,0
T011796,C0495,A00938,2024-09,5,977.47,0
T011797,C0495,A00937,2024-09,12,1896.93,1838.53
T011798,C0495,A00938,2024-10,7,1922.96,0
T011799,C0495,A00938,2024-11,3,2425.36,0
T011800,C0495,A00937,2024-11,9,704.87,4063.68
T011801,C0495,A00938,2024-12,7,914.58,0
T011802,C0495,A00937,2025-01,5,3346.75,2423.21
T011803,C0495,A00938,2025-03,7,1753.99,0
T011804,C0495,A00937,2025-03,9,404.32,3800.1
T011805,C0495,A00937,2025-04,10,4779.48,2406.26
T011806,C0495,A00938,2025-05,6,1279.18,0
T011807,C0495,A00937,2025-05,10,3958.52,2268.7
T011808,C0495,A00938,2025-06,9,1414.27,0
T011809,C0495,A00937,2025-06,12,2135.57,6505.52
T011810,C0495,A00938,2025-07,7,788.45,0
T011811,C0495,A00937,2025-07,6,4320.55,1591.64
T011812,C0495,A00938,2025-09,7,1933.35,0
T011813,C0495,A00938,2025-10,3,2355.48,0
T011814,C0495,A00938,2025-11,9,1638.81,0
T011815,C0495,A00938,2025-12,5,1058.19,0
T011816,C0495,A00937,2025-12,2,764.96,1889.47
T011817,C0496,A00940,2024-01,11,4158.41,832.74
T011818,C0496,A00939,2024-02,10,1754.41,3338.7
T011819,C0496,A00940,2024-03,10,3671.58,565.1
T011820,C0496,A00940,2024-04,4,760.74,726.76
T011821,C0496,A00939,2024-04,10,6002.02,2405.01
T011822,C0496,A00939,2024-05,2,3016.56,2864.35
T011823,C0496,A00940,2024-05,5,0,615.59
T011824,C0496,A00939,2024-06,9,4595.53,1688.69
T011825,C0496,A00940,2024-06,5,3273.25,1079.04
T011826,C0496,A00939,2024-07,12,678.63,6112.24
T011827,C0496,A00939,2024-08,4,2918.12,0
T011828,C0496,A00940,2024-08,11,1601.65,645.05
T011829,C0496,A00939,2024-09,4,2315.18,3952.89
T011830,C0496,A00940,2024-10,8,373.72,142.31
T011831,C0496,A00939,2024-11,10,1647.32,3771.82
T011832,C0496,A00940,2024-11,3,2364.15,857.59
T011833,C0496,A00940,2024-12,2,1087.55,1112.87
T011834,C0496,A00939,2024-12,9,4812.0,5998.26
T011835,C0496,A00940,2025-01,5,1607.46,0
T011836,C0496,A00940,2025-02,2,1497.87,1462.46
T011837,C0496,A00940,2025-05,5,1370.86,1266.81
T011838,C0496,A00939,2025-06,9,3382.54,4574.26
T011839,C0496,A00940,2025-06,1,3128.69,0
T011840,C0496,A00940,2025-07,3,3275.07,809.95
T011841,C0496,A00939,2025-07,1,783.54,7642.53
T011842,C0496,A00939,2025-08,9,1443.33,2191.64
T011843,C0496,A00940,2025-09,12,942.34,1239.74
T011844,C0496,A00940,2025-10,2,0,1537.93
T011845,C0496,A00939,2025-10,5,8034.92,1842.58
T011846,C0496,A00940,2025-11,6,1629.52,662.87
T011847,C0496,A00939,2025-11,1,435.52,938.98
T011848,C0496,A00940,2025-12,9,1579.1,1575.12
T011849,C0497,A00941,2024-01,9,226.9,98.22
T011850,C0497,A00941,2024-02,10,2082.1,442.28
T011851,C0497,A00941,2024-04,11,3161.32,1007.94
T011852,C0497,A00941,2024-05,10,3402.06,1092.58
T011853,C0497,A00941,2024-06,8,0,467.35
T011854,C0497,A00941,2024-07,12,0,412.8
T011855,C0497,A00941,2024-08,7,1034.27,337.52
T011856,C0497,A00941,2024-09,9,0,129.68
T011857,C0497,A00941,2024-11,11,484.11,893.25
T011858,C0497,A00941,2024-12,5,0,942.14
T011859,C0497,A00941,2025-01,9,1903.6,962.42
T011860,C0497,A00941,2025-03,1,1560.35,0
T011861,C0497,A00941,2025-04,1,1963.3,0
T011862,C0497,A00941,2025-05,1,2962.24,1024.48
T011863,C0497,A00941,2025-06,5,2058.22,519.59
T011864,C0497,A00941,2025-07,11,563.59,380.48
T011865,C0497,A00941,2025-08,1,473.37,904.18
T011866,C0497,A00941,2025-09,9,1385.84,1284.77
T011867,C0497,A00941,2025-10,8,1931.46,0
T011868,C0497,A00941,2025-11,12,2068.59,588.97
T011869,C0497,A00941,2025-12,11,2828.25,0
T011870,C0498,A00943,2024-01,11,1561.36,0
T011871,C0498,A00944,2024-01,8,2108.09,2529.54
T011872,C0498,A00943,2024-03,11,1154.8,0
T011873,C0498,A00944,2024-04,11,2128.83,1207.29
T011874,C0498,A00943,2024-04,11,2265.23,0
T011875,C0498,A00944,2024-05,9,2887.53,1799.2
T011876,C0498,A00943,2024-05,7,1749.66,0
T011877,C0498,A00942,2024-06,12,2861.6,774.05
T011878,C0498,A00943,2024-06,5,1479.88,0
T011879,C0498,A00944,2024-07,10,2568.35,6033.27
T011880,C0498,A00943,2024-07,6,1355.13,0
T011881,C0498,A00943,2024-08,2,1515.82,0
T011882,C0498,A00942,2024-08,5,702.15,317.11
T011883,C0498,A00944,2024-09,3,2196.94,777.04
T011884,C0498,A00942,2024-10,4,493.12,375.19
T011885,C0498,A00942,2024-11,10,0,0
T011886,C0498,A00943,2024-12,8,2262.61,0
T011887,C0498,A00942,2025-01,5,0,0
T011888,C0498,A00942,2025-02,7,840.13,0
T011889,C0498,A00942,2025-03,7,4594.0,688.39
T011890,C0498,A00943,2025-03,7,1511.49,0
T011891,C0498,A00942,2025-04,12,1282.24,949.12
T011892,C0498,A00944,2025-04,3,3016.36,1454.83
T011893,C0498,A00942,2025-05,9,604.78,323.61
T011894,C0498,A00944,2025-05,5,2759.64,893.36
T011895,C0498,A00943,2025-06,1,1288.5,0
T011896,C0498,A00944,2025-06,2,725.41,1608.91
T011897,C0498,A00942,2025-07,1,1341.16,223.17
T011898,C0498,A00942,2025-08,6,1112.75,535.73
T011899,C0498,A00944,2025-09,4,2255.96,1853.22
T011900,C0498,A00942,2025-09,11,265.28,660.11
T011901,C0498,A00942,2025-10,4,893.53,96.73
T011902,C0498,A00944,2025-10,2,3215.42,3388.4
T011903,C0498,A00944,2025-12,12,1742.21,1022.9
T011904,C0499,A00945,2024-01,3,1997.13,693.33
T011905,C0499,A00945,2024-02,8,1307.05,1244.25
T011906,C0499,A00945,2024-04,10,1331.74,1748.72
T011907,C0499,A00945,2024-05,6,2828.84,1344.98
T011908,C0499,A00945,2024-06,12,2289.54,0
T011909,C0499,A00945,2024-07,6,242.89,3904.78
T011910,C0499,A00945,2024-08,2,727.26,1539.97
T011911,C0499,A00945,2024-09,1,973.2,2632.6
T011912,C0499,A00945,2024-10,7,2330.95,2958.98
T011913,C0499,A00945,2024-11,10,1839.62,1639.53
T011914,C0499,A00945,2025-01,9,2462.7,2817.05
T011915,C0499,A00945,2025-02,1,1694.88,2990.39
T011916,C0499,A00945,2025-03,1,1738.0,2618.05
T011917,C0499,A00945,2025-04,9,3665.15,2744.46
T011918,C0499,A00945,2025-05,4,1236.18,4316.18
T011919,C0499,A00945,2025-07,5,730.81,4150.06
T011920,C0500,A00947,2024-01,12,5849.8,742.36
T011921,C0500,A00946,2024-03,1,2410.33,1204.51
T011922,C0500,A00946,2024-04,9,1899.54,1171.86
T011923,C0500,A00946,2024-05,6,2021.1,4326.27
T011924,C0500,A00946,2024-06,7,438.18,2050.65
T011925,C0500,A00947,2024-06,7,1689.54,1518.86
T011926,C0500,A00947,2024-07,7,1011.62,1752.79
T011927,C0500,A00946,2024-07,6,2202.33,2867.57
T011928,C0500,A00946,2024-08,2,0,0
T011929,C0500,A00946,2024-09,2,497.73,1357.72
T011930,C0500,A00947,2024-10,8,651.84,0
T011931,C0500,A00946,2024-10,4,26.35,615.44
T011932,C0500,A00946,2024-11,10,2327.22,3306.78
T011933,C0500,A00947,2024-12,4,2972.83,1165.1
T011934,C0500,A00946,2024-12,4,1710.86,1508.72
T011935,C0500,A00946,2025-01,6,4543.55,927.23
T011936,C0500,A00947,2025-02,4,3628.79,1140.92
T011937,C0500,A00946,2025-02,8,1731.45,1187.46
T011938,C0500,A00946,2025-03,7,405.26,2835.58
T011939,C0500,A00947,2025-03,12,1695.28,1331.46
T011940,C0500,A00946,2025-05,8,597.22,1947.28
T011941,C0500,A00947,2025-05,4,3358.17,894.47
T011942,C0500,A00947,2025-06,8,465.27,1472.9
T011943,C0500,A00946,2025-07,7,3043.08,641.59
T011944,C0500,A00947,2025-07,2,3595.93,832.56
T011945,C0500,A00947,2025-08,11,2660.53,740.75
T011946,C0500,A00947,2025-09,12,3383.52,0
T011947,C0500,A00946,2025-09,4,1322.48,1942.96
T011948,C0500,A00947,2025-10,5,4065.11,701.88
T011949,C0500,A00946,2025-11,2,2303.91,901.77
T011950,C0500,A00947,2025-12,2,3754.58,818.91
T011951,C0500,A00946,2025-12,6,680.31,1962.54
T011952,C0501,A00949,2024-01,10,1636.95,2249.87
T011953,C0501,A00948,2024-01,8,3616.27,289.29
T011954,C0501,A00949,2024-02,5,1462.89,846.53
T011955,C0501,A00948,2024-03,2,0,1076.14
T011956,C0501,A00949,2024-04,4,1007.22,591.35
T011957,C0501,A00948,2024-04,10,1500.16,0
T011958,C0501,A00948,2024-05,3,2712.47,867.27
T011959,C0501,A00949,2024-05,10,3178.34,3731.3
T011960,C0501,A00948,2024-06,6,1420.61,616.29
T011961,C0501,A00949,2024-06,1,1977.37,1920.25
T011962,C0501,A00949,2024-07,2,1958.41,0
T011963,C0501,A00948,2024-08,11,2021.93,683.17
T011964,C0501,A00949,2024-08,2,644.74,1452.91
T011965,C0501,A00948,2024-09,3,2855.29,117.21
T011966,C0501,A00948,2024-10,7,1412.95,1343.15
T011967,C0501,A00948,2024-11,3,3321.48,235.72
T011968,C0501,A00949,2024-11,2,1856.37,1107.78
T011969,C0501,A00948,2024-12,7,3295.65,1182.57
T011970,C0501,A00948,2025-01,4,0,647.0
T011971,C0501,A00949,2025-01,5,1782.84,2823.39
T011972,C0501,A00949,2025-02,5,1428.86,0
T011973,C0501,A00949,2025-03,2,1205.28,3000.87
T011974,C0501,A00948,2025-04,12,4136.81,621.79
T011975,C0501,A00949,2025-04,6,1387.58,1720.61
T011976,C0501,A00948,2025-05,5,0,1131.26
T011977,C0501,A00949,2025-05,7,2307.41,1611.91
T011978,C0501,A00949,2025-06,7,1006.31,3611.46
T011979,C0502,A00951,2024-01,3,590.64,747.32
T011980,C0502,A00950,2024-01,5,1836.99,0
T011981,C0502,A00950,2024-03,6,939.12,0
T011982,C0502,A00950,2024-04,2,1887.58,0
T011983,C0502,A00951,2024-04,6,2452.06,533.99
T011984,C0502,A00950,2024-05,5,2099.35,0
T011985,C0502,A00951,2024-05,9,2068.38,470.36
T011986,C0502,A00950,2024-06,3,1718.09,0
T011987,C0502,A00950,2024-07,9,801.33,0
T011988,C0502,A00950,2024-08,10,1536.32,0
T011989,C0502,A00951,2024-08,5,1424.74,351.93
T011990,C0502,A00951,2024-09,1,2456.24,959.56
T011991,C0502,A00950,2024-11,5,1642.38,0
T011992,C0502,A00951,2024-11,2,2443.82,583.2
T011993,C0502,A00951,2024-12,5,4966.15,1221.66
T011994,C0502,A00951,2025-01,5,2597.0,1258.97
T011995,C0502,A00950,2025-02,11,1859.23,0
T011996,C0502,A00951,2025-02,12,3983.12,1079.48
T011997,C0502,A00950,2025-03,8,2052.67,0
T011998,C0502,A00951,2025-04,9,1887.65,731.94
T011999,C0502,A00950,2025-04,4,2359.9,0
T012000,C0502,A00950,2025-06,5,802.48,0
T012001,C0502,A00951,2025-06,8,2652.59,274.34
T012002,C0502,A00950,2025-07,10,1691.87,0
T012003,C0502,A00951,2025-09,5,1925.89,1235.5
T012004,C0502,A00950,2025-09,2,1574.47,0
T012005,C0502,A00950,2025-10,2,1358.51,0
T012006,C0502,A00951,2025-10,12,4570.07,514.92
T012007,C0502,A00951,2025-11,1,0,0
T012008,C0502,A00950,2025-11,2,1389.28,0
T012009,C0502,A00951,2025-12,4,5303.12,152.44
T012010,C0502,A00950,2025-12,1,1503.03,0
T012011,C0503,A00953,2024-01,12,403.72,0
T012012,C0503,A00952,2024-03,2,3599.25,1516.03
T012013,C0503,A00953,2024-03,4,1295.28,0
T012014,C0503,A00952,2024-04,2,5641.33,755.35
T012015,C0503,A00953,2024-04,12,1967.95,0
T012016,C0503,A00952,2024-05,3,5143.74,6958.09
T012017,C0503,A00952,2024-06,1,5686.74,3624.65
T012018,C0503,A00952,2024-07,11,683.61,8079.79
T012019,C0503,A00953,2024-08,10,1026.69,0
T012020,C0503,A00952,2024-08,5,5456.74,454.19
T012021,C0503,A00953,2024-09,5,2194.95,0
T012022,C0503,A00952,2024-09,3,3811.49,476.8
T012023,C0503,A00952,2024-11,9,760.25,1238.49
T012024,C0503,A00953,2024-12,1,1873.79,0
T012025,C0503,A00952,2024-12,6,966.67,2660.23
T012026,C0503,A00952,2025-01,9,2406.13,5193.67
T012027,C0503,A00953,2025-01,9,2084.88,0
T012028,C0503,A00953,2025-03,9,1540.99,0
T012029,C0503,A00952,2025-04,6,587.06,1570.65
T012030,C0503,A00953,2025-04,8,1869.58,0
T012031,C0503,A00952,2025-05,5,1133.73,3677.29
T012032,C0503,A00952,2025-06,7,4339.69,2484.48
T012033,C0503,A00952,2025-07,5,5743.07,5.31
T012034,C0503,A00953,2025-07,8,1448.5,0
T012035,C0503,A00953,2025-09,7,713.95,0
T012036,C0503,A00952,2025-10,2,3305.21,1426.33
T012037,C0503,A00952,2025-11,6,4625.43,3151.52
T012038,C0503,A00952,2025-12,2,434.62,3361.93
T012039,C0504,A00955,2024-01,9,1163.86,4803.39
T012040,C0504,A00955,2024-02,7,2281.93,6520.55
T012041,C0504,A00954,2024-02,1,1612.6,0
T012042,C0504,A00954,2024-03,1,1934.59,0
T012043,C0504,A00955,2024-04,4,6632.22,4049.88
T012044,C0504,A00954,2024-04,5,1832.46,0
T012045,C0504,A00954,2024-06,7,1582.09,0
T012046,C0504,A00955,2024-06,7,1913.03,2931.5
T012047,C0504,A00955,2024-07,2,2610.68,1760.53
T012048,C0504,A00954,2024-08,1,2586.41,0
T012049,C0504,A00955,2024-08,3,3116.31,993.98
T012050,C0504,A00954,2024-09,5,1137.35,0
T012051,C0504,A00954,2024-10,5,1419.07,0
T012052,C0504,A00955,2024-10,1,1928.81,4682.94
T012053,C0504,A00954,2024-11,8,859.96,0
T012054,C0504,A00955,2024-11,10,1845.17,5839.87
T012055,C0504,A00954,2025-01,5,495.68,0
T012056,C0504,A00954,2025-02,5,1751.74,0
T012057,C0504,A00955,2025-03,9,2663.27,1631.49
T012058,C0504,A00954,2025-04,5,1757.69,0
T012059,C0504,A00955,2025-04,7,5529.69,4221.59
T012060,C0504,A00954,2025-05,8,2056.81,0
T012061,C0504,A00954,2025-06,1,1428.03,0
T012062,C0504,A00955,2025-07,9,3088.1,5144.5
T012063,C0504,A00955,2025-08,7,1931.43,5477.6
T012064,C0504,A00954,2025-08,6,1914.08,0
T012065,C0504,A00955,2025-09,5,1985.81,2080.08
T012066,C0504,A00955,2025-10,6,2553.88,4064.89
T012067,C0504,A00954,2025-10,5,2013.79,0
T012068,C0504,A00954,2025-11,7,1329.48,0
T012069,C0504,A00955,2025-11,11,4328.07,6249.07
T012070,C0504,A00954,2025-12,2,982.01,0
T012071,C0504,A00955,2025-12,4,6481.15,1324.32
T012072,C0505,A00956,2024-01,5,852.98,0
T012073,C0505,A00958,2024-01,3,4500.88,3797.79
T012074,C0505,A00958,2024-02,12,2299.41,1162.8
T012075,C0505,A00957,2024-03,4,1524.55,633.58
T012076,C0505,A00956,2024-04,2,1192.58,0
T012077,C0505,A00957,2024-04,5,0,0
T012078,C0505,A00958,2024-05,1,1097.61,7135.82
T012079,C0505,A00957,2024-06,7,1329.32,820.88
T012080,C0505,A00958,2024-06,5,0,4759.81
T012081,C0505,A00957,2024-07,11,387.7,770.47
T012082,C0505,A00957,2024-08,10,2006.44,0
T012083,C0505,A00958,2024-08,12,4946.28,3332.92
T012084,C0505,A00956,2024-09,8,1731.68,0
T012085,C0505,A00958,2024-10,5,7239.5,3022.94
T012086,C0505,A00956,2024-10,7,1017.69,0
T012087,C0505,A00958,2024-11,11,3455.18,1059.23
T012088,C0505,A00957,2025-02,9,1895.1,205.83
T012089,C0505,A00958,2025-02,8,1761.73,7224.9
T012090,C0505,A00958,2025-04,1,872.43,675.09
T012091,C0505,A00957,2025-04,1,2628.59,279.04
T012092,C0505,A00957,2025-05,11,0,1012.23
T012093,C0505,A00956,2025-06,4,1328.08,0
T012094,C0505,A00957,2025-06,10,0,737.8
T012095,C0505,A00958,2025-07,1,7292.74,2290.41
T012096,C0505,A00956,2025-08,6,244.5,0
T012097,C0505,A00958,2025-10,11,3728.61,782.51
T012098,C0505,A00957,2025-11,6,3544.86,90.17
T012099,C0505,A00956,2025-11,3,878.63,0
T012100,C0505,A00958,2025-12,8,6481.48,4837.13
T012101,C0506,A00959,2024-02,10,1365.68,1042.88
T012102,C0506,A00959,2024-03,7,2758.64,2397.55
T012103,C0506,A00959,2024-04,10,2331.47,3421.96
T012104,C0507,A00960,2024-01,3,973.13,0
T012105,C0507,A00961,2024-01,8,1335.3,0
T012106,C0507,A00962,2024-02,5,1987.54,4343.2
T012107,C0507,A00960,2024-05,11,1707.53,0
T012108,C0507,A00961,2024-07,8,947.23,0
T012109,C0507,A00961,2024-08,2,1538.6,0
T012110,C0507,A00962,2024-10,1,931.49,0
T012111,C0507,A00960,2024-10,9,1194.09,0
T012112,C0507,A00960,2024-11,2,1726.33,0
T012113,C0507,A00960,2024-12,5,606.45,0
T012114,C0507,A00962,2024-12,9,2500.8,1080.38
T012115,C0507,A00961,2025-01,7,1461.01,0
T012116,C0507,A00961,2025-02,10,1166.0,0
T012117,C0507,A00960,2025-02,6,897.65,0
T012118,C0507,A00960,2025-03,7,1698.48,0
T012119,C0507,A00962,2025-03,5,2038.55,1693.42
T012120,C0507,A00962,2025-04,10,112.47,834.12
T012121,C0507,A00960,2025-05,1,2463.02,0
T012122,C0507,A00962,2025-06,11,2932.4,1768.91
T012123,C0507,A00962,2025-07,10,1984.06,1457.61
T012124,C0507,A00961,2025-08,12,1099.11,0
T012125,C0507,A00960,2025-08,1,1748.9,0
T012126,C0507,A00962,2025-09,1,2460.3,2641.1
T012127,C0507,A00961,2025-09,4,898.07,0
T012128,C0507,A00962,2025-10,3,2661.07,1908.58
T012129,C0507,A00960,2025-10,7,2023.04,0
T012130,C0507,A00962,2025-11,1,2704.4,3198.53
T012131,C0507,A00961,2025-11,2,1451.06,0
T012132,C0507,A00961,2025-12,4,849.2,0
T012133,C0507,A00960,2025-12,6,1911.76,0
T012134,C0508,A00963,2024-01,11,3171.14,1019.9
T012135,C0508,A00963,2024-02,5,2519.07,512.23
